version,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2017_phe,1,75+ Yrs,M,morbidity,1
aaf_2017_phe,1,00-15 Yrs,F,mortality,1
aaf_2017_phe,1,16-24 Yrs,F,mortality,1
aaf_2017_phe,1,25-34 Yrs,F,mortality,1
aaf_2017_phe,1,35-44 Yrs,F,mortality,1
aaf_2017_phe,1,45-54 Yrs,F,mortality,1
aaf_2017_phe,1,55-64 Yrs,F,mortality,1
aaf_2017_phe,1,65-74 Yrs,F,mortality,1
aaf_2017_phe,1,75+ Yrs,F,mortality,1
aaf_2017_phe,1,00-15 Yrs,M,mortality,1
aaf_2017_phe,1,16-24 Yrs,M,mortality,1
aaf_2017_phe,1,25-34 Yrs,M,mortality,1
aaf_2017_phe,1,35-44 Yrs,M,mortality,1
aaf_2017_phe,1,45-54 Yrs,M,mortality,1
aaf_2017_phe,1,55-64 Yrs,M,mortality,1
aaf_2017_phe,1,65-74 Yrs,M,mortality,1
aaf_2017_phe,1,75+ Yrs,M,mortality,1
aaf_2017_phe,2,00-15 Yrs,F,morbidity,1
aaf_2017_phe,2,16-24 Yrs,F,morbidity,1
aaf_2017_phe,2,25-34 Yrs,F,morbidity,1
aaf_2017_phe,2,35-44 Yrs,F,morbidity,1
aaf_2017_phe,2,45-54 Yrs,F,morbidity,1
aaf_2017_phe,2,55-64 Yrs,F,morbidity,1
aaf_2017_phe,2,65-74 Yrs,F,morbidity,1
aaf_2017_phe,2,75+ Yrs,F,morbidity,1
aaf_2017_phe,2,00-15 Yrs,M,morbidity,1
aaf_2017_phe,2,16-24 Yrs,M,morbidity,1
aaf_2017_phe,2,25-34 Yrs,M,morbidity,1
aaf_2017_phe,2,35-44 Yrs,M,morbidity,1
aaf_2017_phe,2,45-54 Yrs,M,morbidity,1
aaf_2017_phe,2,55-64 Yrs,M,morbidity,1
aaf_2017_phe,2,65-74 Yrs,M,morbidity,1
aaf_2017_phe,2,75+ Yrs,M,morbidity,1
aaf_2017_phe,2,00-15 Yrs,F,mortality,1
aaf_2017_phe,2,16-24 Yrs,F,mortality,1
aaf_2017_phe,2,25-34 Yrs,F,mortality,1
aaf_2017_phe,2,35-44 Yrs,F,mortality,1
aaf_2017_phe,2,45-54 Yrs,F,mortality,1
aaf_2017_phe,2,55-64 Yrs,F,mortality,1
aaf_2017_phe,2,65-74 Yrs,F,mortality,1
aaf_2017_phe,2,75+ Yrs,F,mortality,1
aaf_2017_phe,2,00-15 Yrs,M,mortality,1
aaf_2017_phe,2,16-24 Yrs,M,mortality,1
aaf_2017_phe,2,25-34 Yrs,M,mortality,1
aaf_2017_phe,2,35-44 Yrs,M,mortality,1
aaf_2017_phe,2,45-54 Yrs,M,mortality,1
aaf_2017_phe,2,55-64 Yrs,M,mortality,1
aaf_2017_phe,2,65-74 Yrs,M,mortality,1
aaf_2017_phe,2,75+ Yrs,M,mortality,1
aaf_2017_phe,3,00-15 Yrs,F,morbidity,1
aaf_2017_phe,3,16-24 Yrs,F,morbidity,1
aaf_2017_phe,3,25-34 Yrs,F,morbidity,1
aaf_2017_phe,3,35-44 Yrs,F,morbidity,1
aaf_2017_phe,3,45-54 Yrs,F,morbidity,1
aaf_2017_phe,3,55-64 Yrs,F,morbidity,1
aaf_2017_phe,3,65-74 Yrs,F,morbidity,1
aaf_2017_phe,3,75+ Yrs,F,morbidity,1
aaf_2017_phe,3,00-15 Yrs,M,morbidity,1
aaf_2017_phe,3,16-24 Yrs,M,morbidity,1
aaf_2017_phe,3,25-34 Yrs,M,morbidity,1
aaf_2017_phe,3,35-44 Yrs,M,morbidity,1
aaf_2017_phe,3,45-54 Yrs,M,morbidity,1
aaf_2017_phe,3,55-64 Yrs,M,morbidity,1
aaf_2017_phe,3,65-74 Yrs,M,morbidity,1
aaf_2017_phe,3,75+ Yrs,M,morbidity,1
aaf_2017_phe,3,00-15 Yrs,F,mortality,1
aaf_2017_phe,3,16-24 Yrs,F,mortality,1
aaf_2017_phe,3,25-34 Yrs,F,mortality,1
aaf_2017_phe,3,35-44 Yrs,F,mortality,1
aaf_2017_phe,3,45-54 Yrs,F,mortality,1
aaf_2017_phe,3,55-64 Yrs,F,mortality,1
aaf_2017_phe,3,65-74 Yrs,F,mortality,1
aaf_2017_phe,3,75+ Yrs,F,mortality,1
aaf_2017_phe,3,00-15 Yrs,M,mortality,1
aaf_2017_phe,3,16-24 Yrs,M,mortality,1
aaf_2017_phe,3,25-34 Yrs,M,mortality,1
aaf_2017_phe,3,35-44 Yrs,M,mortality,1
aaf_2017_phe,3,45-54 Yrs,M,mortality,1
aaf_2017_phe,3,55-64 Yrs,M,mortality,1
aaf_2017_phe,3,65-74 Yrs,M,mortality,1
aaf_2017_phe,3,75+ Yrs,M,mortality,1
aaf_2017_phe,4,00-15 Yrs,F,morbidity,1
aaf_2017_phe,4,16-24 Yrs,F,morbidity,1
aaf_2017_phe,4,25-34 Yrs,F,morbidity,1
aaf_2017_phe,4,35-44 Yrs,F,morbidity,1
aaf_2017_phe,4,45-54 Yrs,F,morbidity,1
aaf_2017_phe,4,55-64 Yrs,F,morbidity,1
aaf_2017_phe,4,65-74 Yrs,F,morbidity,1
aaf_2017_phe,4,75+ Yrs,F,morbidity,1
aaf_2017_phe,4,00-15 Yrs,M,morbidity,1
aaf_2017_phe,4,16-24 Yrs,M,morbidity,1
aaf_2017_phe,4,25-34 Yrs,M,morbidity,1
aaf_2017_phe,4,35-44 Yrs,M,morbidity,1
aaf_2017_phe,4,45-54 Yrs,M,morbidity,1
aaf_2017_phe,4,55-64 Yrs,M,morbidity,1
aaf_2017_phe,4,65-74 Yrs,M,morbidity,1
aaf_2017_phe,4,75+ Yrs,M,morbidity,1
aaf_2017_phe,4,00-15 Yrs,F,mortality,1
aaf_2017_phe,4,16-24 Yrs,F,mortality,1
aaf_2017_phe,4,25-34 Yrs,F,mortality,1
aaf_2017_phe,4,35-44 Yrs,F,mortality,1
aaf_2017_phe,4,45-54 Yrs,F,mortality,1
aaf_2017_phe,4,55-64 Yrs,F,mortality,1
aaf_2017_phe,4,65-74 Yrs,F,mortality,1
aaf_2017_phe,4,75+ Yrs,F,mortality,1
aaf_2017_phe,4,00-15 Yrs,M,mortality,1
aaf_2017_phe,4,16-24 Yrs,M,mortality,1
aaf_2017_phe,4,25-34 Yrs,M,mortality,1
aaf_2017_phe,4,35-44 Yrs,M,mortality,1
aaf_2017_phe,4,45-54 Yrs,M,mortality,1
aaf_2017_phe,4,55-64 Yrs,M,mortality,1
aaf_2017_phe,4,65-74 Yrs,M,mortality,1
aaf_2017_phe,4,75+ Yrs,M,mortality,1
aaf_2017_phe,5,00-15 Yrs,F,morbidity,1
aaf_2017_phe,5,16-24 Yrs,F,morbidity,1
aaf_2017_phe,5,25-34 Yrs,F,morbidity,1
aaf_2017_phe,5,35-44 Yrs,F,morbidity,1
aaf_2017_phe,5,45-54 Yrs,F,morbidity,1
aaf_2017_phe,5,55-64 Yrs,F,morbidity,1
aaf_2017_phe,5,65-74 Yrs,F,morbidity,1
aaf_2017_phe,5,75+ Yrs,F,morbidity,1
aaf_2017_phe,5,00-15 Yrs,M,morbidity,1
aaf_2017_phe,5,16-24 Yrs,M,morbidity,1
aaf_2017_phe,5,25-34 Yrs,M,morbidity,1
aaf_2017_phe,5,35-44 Yrs,M,morbidity,1
aaf_2017_phe,5,45-54 Yrs,M,morbidity,1
aaf_2017_phe,5,55-64 Yrs,M,morbidity,1
aaf_2017_phe,5,65-74 Yrs,M,morbidity,1
aaf_2017_phe,5,75+ Yrs,M,morbidity,1
aaf_2017_phe,5,00-15 Yrs,F,mortality,1
aaf_2017_phe,5,16-24 Yrs,F,mortality,1
aaf_2017_phe,5,25-34 Yrs,F,mortality,1
aaf_2017_phe,5,35-44 Yrs,F,mortality,1
aaf_2017_phe,5,45-54 Yrs,F,mortality,1
aaf_2017_phe,5,55-64 Yrs,F,mortality,1
aaf_2017_phe,5,65-74 Yrs,F,mortality,1
aaf_2017_phe,5,75+ Yrs,F,mortality,1
aaf_2017_phe,5,00-15 Yrs,M,mortality,1
aaf_2017_phe,5,16-24 Yrs,M,mortality,1
aaf_2017_phe,5,25-34 Yrs,M,mortality,1
aaf_2017_phe,5,35-44 Yrs,M,mortality,1
aaf_2017_phe,5,45-54 Yrs,M,mortality,1
aaf_2017_phe,5,55-64 Yrs,M,mortality,1
aaf_2017_phe,5,65-74 Yrs,M,mortality,1
aaf_2017_phe,5,75+ Yrs,M,mortality,1
aaf_2017_phe,6,00-15 Yrs,F,morbidity,1
aaf_2017_phe,6,16-24 Yrs,F,morbidity,1
aaf_2017_phe,6,25-34 Yrs,F,morbidity,1
aaf_2017_phe,6,35-44 Yrs,F,morbidity,1
aaf_2017_phe,6,45-54 Yrs,F,morbidity,1
aaf_2017_phe,6,55-64 Yrs,F,morbidity,1
aaf_2017_phe,6,65-74 Yrs,F,morbidity,1
aaf_2017_phe,6,75+ Yrs,F,morbidity,1
aaf_2017_phe,6,00-15 Yrs,M,morbidity,1
aaf_2017_phe,6,16-24 Yrs,M,morbidity,1
aaf_2017_phe,6,25-34 Yrs,M,morbidity,1
aaf_2017_phe,6,35-44 Yrs,M,morbidity,1
aaf_2017_phe,6,45-54 Yrs,M,morbidity,1
aaf_2017_phe,6,55-64 Yrs,M,morbidity,1
aaf_2017_phe,6,65-74 Yrs,M,morbidity,1
aaf_2017_phe,6,75+ Yrs,M,morbidity,1
aaf_2017_phe,6,00-15 Yrs,F,mortality,1
aaf_2017_phe,6,16-24 Yrs,F,mortality,1
aaf_2017_phe,6,25-34 Yrs,F,mortality,1
aaf_2017_phe,6,35-44 Yrs,F,mortality,1
aaf_2017_phe,6,45-54 Yrs,F,mortality,1
aaf_2017_phe,6,55-64 Yrs,F,mortality,1
aaf_2017_phe,6,65-74 Yrs,F,mortality,1
aaf_2017_phe,6,75+ Yrs,F,mortality,1
aaf_2017_phe,6,00-15 Yrs,M,mortality,1
aaf_2017_phe,6,16-24 Yrs,M,mortality,1
aaf_2017_phe,6,25-34 Yrs,M,mortality,1
aaf_2017_phe,6,35-44 Yrs,M,mortality,1
aaf_2017_phe,6,45-54 Yrs,M,mortality,1
aaf_2017_phe,6,55-64 Yrs,M,mortality,1
aaf_2017_phe,6,65-74 Yrs,M,mortality,1
aaf_2017_phe,6,75+ Yrs,M,mortality,1
aaf_2017_phe,7,00-15 Yrs,F,morbidity,1
aaf_2017_phe,7,16-24 Yrs,F,morbidity,1
aaf_2017_phe,7,25-34 Yrs,F,morbidity,1
aaf_2017_phe,7,35-44 Yrs,F,morbidity,1
aaf_2017_phe,7,45-54 Yrs,F,morbidity,1
aaf_2017_phe,7,55-64 Yrs,F,morbidity,1
aaf_2017_phe,7,65-74 Yrs,F,morbidity,1
aaf_2017_phe,7,75+ Yrs,F,morbidity,1
aaf_2017_phe,7,00-15 Yrs,M,morbidity,1
aaf_2017_phe,7,16-24 Yrs,M,morbidity,1
aaf_2017_phe,7,25-34 Yrs,M,morbidity,1
aaf_2017_phe,7,35-44 Yrs,M,morbidity,1
aaf_2017_phe,7,45-54 Yrs,M,morbidity,1
aaf_2017_phe,7,55-64 Yrs,M,morbidity,1
aaf_2017_phe,7,65-74 Yrs,M,morbidity,1
aaf_2017_phe,7,75+ Yrs,M,morbidity,1
aaf_2017_phe,7,00-15 Yrs,F,mortality,1
aaf_2017_phe,7,16-24 Yrs,F,mortality,1
aaf_2017_phe,7,25-34 Yrs,F,mortality,1
aaf_2017_phe,7,35-44 Yrs,F,mortality,1
aaf_2017_phe,7,45-54 Yrs,F,mortality,1
aaf_2017_phe,7,55-64 Yrs,F,mortality,1
aaf_2017_phe,7,65-74 Yrs,F,mortality,1
aaf_2017_phe,7,75+ Yrs,F,mortality,1
aaf_2017_phe,7,00-15 Yrs,M,mortality,1
aaf_2017_phe,7,16-24 Yrs,M,mortality,1
aaf_2017_phe,7,25-34 Yrs,M,mortality,1
aaf_2017_phe,7,35-44 Yrs,M,mortality,1
aaf_2017_phe,7,45-54 Yrs,M,mortality,1
aaf_2017_phe,7,55-64 Yrs,M,mortality,1
aaf_2017_phe,7,65-74 Yrs,M,mortality,1
aaf_2017_phe,7,75+ Yrs,M,mortality,1
aaf_2017_phe,8,00-15 Yrs,F,morbidity,1
aaf_2017_phe,8,16-24 Yrs,F,morbidity,1
aaf_2017_phe,8,25-34 Yrs,F,morbidity,1
aaf_2017_phe,8,35-44 Yrs,F,morbidity,1
aaf_2017_phe,8,45-54 Yrs,F,morbidity,1
aaf_2017_phe,8,55-64 Yrs,F,morbidity,1
aaf_2017_phe,8,65-74 Yrs,F,morbidity,1
aaf_2017_phe,8,75+ Yrs,F,morbidity,1
aaf_2017_phe,8,00-15 Yrs,M,morbidity,1
aaf_2017_phe,8,16-24 Yrs,M,morbidity,1
aaf_2017_phe,8,25-34 Yrs,M,morbidity,1
aaf_2017_phe,8,35-44 Yrs,M,morbidity,1
aaf_2017_phe,8,45-54 Yrs,M,morbidity,1
aaf_2017_phe,8,55-64 Yrs,M,morbidity,1
aaf_2017_phe,8,65-74 Yrs,M,morbidity,1
aaf_2017_phe,8,75+ Yrs,M,morbidity,1
aaf_2017_phe,8,00-15 Yrs,F,mortality,1
aaf_2017_phe,8,16-24 Yrs,F,mortality,1
aaf_2017_phe,8,25-34 Yrs,F,mortality,1
aaf_2017_phe,8,35-44 Yrs,F,mortality,1
aaf_2017_phe,8,45-54 Yrs,F,mortality,1
aaf_2017_phe,8,55-64 Yrs,F,mortality,1
aaf_2017_phe,8,65-74 Yrs,F,mortality,1
aaf_2017_phe,8,75+ Yrs,F,mortality,1
aaf_2017_phe,8,00-15 Yrs,M,mortality,1
aaf_2017_phe,8,16-24 Yrs,M,mortality,1
aaf_2017_phe,8,25-34 Yrs,M,mortality,1
aaf_2017_phe,8,35-44 Yrs,M,mortality,1
aaf_2017_phe,8,45-54 Yrs,M,mortality,1
aaf_2017_phe,8,55-64 Yrs,M,mortality,1
aaf_2017_phe,8,65-74 Yrs,M,mortality,1
aaf_2017_phe,8,75+ Yrs,M,mortality,1
aaf_2017_phe,9,00-15 Yrs,F,morbidity,1
aaf_2017_phe,9,16-24 Yrs,F,morbidity,1
aaf_2017_phe,9,25-34 Yrs,F,morbidity,1
aaf_2017_phe,9,35-44 Yrs,F,morbidity,1
aaf_2017_phe,9,45-54 Yrs,F,morbidity,1
aaf_2017_phe,9,55-64 Yrs,F,morbidity,1
aaf_2017_phe,9,65-74 Yrs,F,morbidity,1
aaf_2017_phe,9,75+ Yrs,F,morbidity,1
aaf_2017_phe,9,00-15 Yrs,M,morbidity,1
aaf_2017_phe,9,16-24 Yrs,M,morbidity,1
aaf_2017_phe,9,25-34 Yrs,M,morbidity,1
aaf_2017_phe,9,35-44 Yrs,M,morbidity,1
aaf_2017_phe,9,45-54 Yrs,M,morbidity,1
aaf_2017_phe,9,55-64 Yrs,M,morbidity,1
aaf_2017_phe,9,65-74 Yrs,M,morbidity,1
aaf_2017_phe,9,75+ Yrs,M,morbidity,1
aaf_2017_phe,9,00-15 Yrs,F,mortality,1
aaf_2017_phe,9,16-24 Yrs,F,mortality,1
aaf_2017_phe,9,25-34 Yrs,F,mortality,1
aaf_2017_phe,9,35-44 Yrs,F,mortality,1
aaf_2017_phe,9,45-54 Yrs,F,mortality,1
aaf_2017_phe,9,55-64 Yrs,F,mortality,1
aaf_2017_phe,9,65-74 Yrs,F,mortality,1
aaf_2017_phe,9,75+ Yrs,F,mortality,1
aaf_2017_phe,9,00-15 Yrs,M,mortality,1
aaf_2017_phe,9,16-24 Yrs,M,mortality,1
aaf_2017_phe,9,25-34 Yrs,M,mortality,1
aaf_2017_phe,9,35-44 Yrs,M,mortality,1
aaf_2017_phe,9,45-54 Yrs,M,mortality,1
aaf_2017_phe,9,55-64 Yrs,M,mortality,1
aaf_2017_phe,9,65-74 Yrs,M,mortality,1
aaf_2017_phe,9,75+ Yrs,M,mortality,1
aaf_2017_phe,10,00-15 Yrs,F,morbidity,1
aaf_2017_phe,10,16-24 Yrs,F,morbidity,1
aaf_2017_phe,10,25-34 Yrs,F,morbidity,1
aaf_2017_phe,10,35-44 Yrs,F,morbidity,1
aaf_2017_phe,10,45-54 Yrs,F,morbidity,1
aaf_2017_phe,10,55-64 Yrs,F,morbidity,1
aaf_2017_phe,10,65-74 Yrs,F,morbidity,1
aaf_2017_phe,10,75+ Yrs,F,morbidity,1
aaf_2017_phe,10,00-15 Yrs,M,morbidity,1
aaf_2017_phe,10,16-24 Yrs,M,morbidity,1
aaf_2017_phe,10,25-34 Yrs,M,morbidity,1
aaf_2017_phe,10,35-44 Yrs,M,morbidity,1
aaf_2017_phe,10,45-54 Yrs,M,morbidity,1
aaf_2017_phe,10,55-64 Yrs,M,morbidity,1
aaf_2017_phe,10,65-74 Yrs,M,morbidity,1
aaf_2017_phe,10,75+ Yrs,M,morbidity,1
aaf_2017_phe,10,00-15 Yrs,F,mortality,1
aaf_2017_phe,10,16-24 Yrs,F,mortality,1
aaf_2017_phe,10,25-34 Yrs,F,mortality,1
aaf_2017_phe,10,35-44 Yrs,F,mortality,1
aaf_2017_phe,10,45-54 Yrs,F,mortality,1
aaf_2017_phe,10,55-64 Yrs,F,mortality,1
aaf_2017_phe,10,65-74 Yrs,F,mortality,1
aaf_2017_phe,10,75+ Yrs,F,mortality,1
aaf_2017_phe,10,00-15 Yrs,M,mortality,1
aaf_2017_phe,10,16-24 Yrs,M,mortality,1
aaf_2017_phe,10,25-34 Yrs,M,mortality,1
aaf_2017_phe,10,35-44 Yrs,M,mortality,1
aaf_2017_phe,10,45-54 Yrs,M,mortality,1
aaf_2017_phe,10,55-64 Yrs,M,mortality,1
aaf_2017_phe,10,65-74 Yrs,M,mortality,1
aaf_2017_phe,10,75+ Yrs,M,mortality,1
aaf_2017_phe,11,00-15 Yrs,F,morbidity,1
aaf_2017_phe,11,16-24 Yrs,F,morbidity,1
aaf_2017_phe,11,25-34 Yrs,F,morbidity,1
aaf_2017_phe,11,35-44 Yrs,F,morbidity,1
aaf_2017_phe,11,45-54 Yrs,F,morbidity,1
aaf_2017_phe,11,55-64 Yrs,F,morbidity,1
aaf_2017_phe,11,65-74 Yrs,F,morbidity,1
aaf_2017_phe,11,75+ Yrs,F,morbidity,1
aaf_2017_phe,11,00-15 Yrs,M,morbidity,1
aaf_2017_phe,11,16-24 Yrs,M,morbidity,1
aaf_2017_phe,11,25-34 Yrs,M,morbidity,1
aaf_2017_phe,11,35-44 Yrs,M,morbidity,1
aaf_2017_phe,11,45-54 Yrs,M,morbidity,1
aaf_2017_phe,11,55-64 Yrs,M,morbidity,1
aaf_2017_phe,11,65-74 Yrs,M,morbidity,1
aaf_2017_phe,11,75+ Yrs,M,morbidity,1
aaf_2017_phe,11,00-15 Yrs,F,mortality,1
aaf_2017_phe,11,16-24 Yrs,F,mortality,1
aaf_2017_phe,11,25-34 Yrs,F,mortality,1
aaf_2017_phe,11,35-44 Yrs,F,mortality,1
aaf_2017_phe,11,45-54 Yrs,F,mortality,1
aaf_2017_phe,11,55-64 Yrs,F,mortality,1
aaf_2017_phe,11,65-74 Yrs,F,mortality,1
aaf_2017_phe,11,75+ Yrs,F,mortality,1
aaf_2017_phe,11,00-15 Yrs,M,mortality,1
aaf_2017_phe,11,16-24 Yrs,M,mortality,1
aaf_2017_phe,11,25-34 Yrs,M,mortality,1
aaf_2017_phe,11,35-44 Yrs,M,mortality,1
aaf_2017_phe,11,45-54 Yrs,M,mortality,1
aaf_2017_phe,11,55-64 Yrs,M,mortality,1
aaf_2017_phe,11,65-74 Yrs,M,mortality,1
aaf_2017_phe,11,75+ Yrs,M,mortality,1
aaf_2017_phe,12,00-15 Yrs,F,morbidity,1
aaf_2017_phe,12,16-24 Yrs,F,morbidity,1
aaf_2017_phe,12,25-34 Yrs,F,morbidity,1
aaf_2017_phe,12,35-44 Yrs,F,morbidity,1
aaf_2017_phe,12,45-54 Yrs,F,morbidity,1
aaf_2017_phe,12,55-64 Yrs,F,morbidity,1
aaf_2017_phe,12,65-74 Yrs,F,morbidity,1
aaf_2017_phe,12,75+ Yrs,F,morbidity,1
aaf_2017_phe,12,00-15 Yrs,M,morbidity,1
aaf_2017_phe,12,16-24 Yrs,M,morbidity,1
aaf_2017_phe,12,25-34 Yrs,M,morbidity,1
aaf_2017_phe,12,35-44 Yrs,M,morbidity,1
aaf_2017_phe,12,45-54 Yrs,M,morbidity,1
aaf_2017_phe,12,55-64 Yrs,M,morbidity,1
aaf_2017_phe,12,65-74 Yrs,M,morbidity,1
aaf_2017_phe,12,75+ Yrs,M,morbidity,1
aaf_2017_phe,12,00-15 Yrs,F,mortality,1
aaf_2017_phe,12,16-24 Yrs,F,mortality,1
aaf_2017_phe,12,25-34 Yrs,F,mortality,1
aaf_2017_phe,12,35-44 Yrs,F,mortality,1
aaf_2017_phe,12,45-54 Yrs,F,mortality,1
aaf_2017_phe,12,55-64 Yrs,F,mortality,1
aaf_2017_phe,12,65-74 Yrs,F,mortality,1
aaf_2017_phe,12,75+ Yrs,F,mortality,1
aaf_2017_phe,12,00-15 Yrs,M,mortality,1
aaf_2017_phe,12,16-24 Yrs,M,mortality,1
aaf_2017_phe,12,25-34 Yrs,M,mortality,1
aaf_2017_phe,12,35-44 Yrs,M,mortality,1
aaf_2017_phe,12,45-54 Yrs,M,mortality,1
aaf_2017_phe,12,55-64 Yrs,M,mortality,1
aaf_2017_phe,12,65-74 Yrs,M,mortality,1
aaf_2017_phe,12,75+ Yrs,M,mortality,1
aaf_2017_phe,13,00-15 Yrs,F,morbidity,1
aaf_2017_phe,13,16-24 Yrs,F,morbidity,1
aaf_2017_phe,13,25-34 Yrs,F,morbidity,1
aaf_2017_phe,13,35-44 Yrs,F,morbidity,1
aaf_2017_phe,13,45-54 Yrs,F,morbidity,1
aaf_2017_phe,13,55-64 Yrs,F,morbidity,1
aaf_2017_phe,13,65-74 Yrs,F,morbidity,1
aaf_2017_phe,13,75+ Yrs,F,morbidity,1
aaf_2017_phe,13,00-15 Yrs,M,morbidity,1
aaf_2017_phe,13,16-24 Yrs,M,morbidity,1
aaf_2017_phe,13,25-34 Yrs,M,morbidity,1
aaf_2017_phe,13,35-44 Yrs,M,morbidity,1
aaf_2017_phe,13,45-54 Yrs,M,morbidity,1
aaf_2017_phe,13,55-64 Yrs,M,morbidity,1
aaf_2017_phe,13,65-74 Yrs,M,morbidity,1
aaf_2017_phe,13,75+ Yrs,M,morbidity,1
aaf_2017_phe,13,00-15 Yrs,F,mortality,1
aaf_2017_phe,13,16-24 Yrs,F,mortality,1
aaf_2017_phe,13,25-34 Yrs,F,mortality,1
aaf_2017_phe,13,35-44 Yrs,F,mortality,1
aaf_2017_phe,13,45-54 Yrs,F,mortality,1
aaf_2017_phe,13,55-64 Yrs,F,mortality,1
aaf_2017_phe,13,65-74 Yrs,F,mortality,1
aaf_2017_phe,13,75+ Yrs,F,mortality,1
aaf_2017_phe,13,00-15 Yrs,M,mortality,1
aaf_2017_phe,13,16-24 Yrs,M,mortality,1
aaf_2017_phe,13,25-34 Yrs,M,mortality,1
aaf_2017_phe,13,35-44 Yrs,M,mortality,1
aaf_2017_phe,13,45-54 Yrs,M,mortality,1
aaf_2017_phe,13,55-64 Yrs,M,mortality,1
aaf_2017_phe,13,65-74 Yrs,M,mortality,1
aaf_2017_phe,13,75+ Yrs,M,mortality,1
aaf_2017_phe,14,00-15 Yrs,F,morbidity,1
aaf_2017_phe,14,16-24 Yrs,F,morbidity,1
aaf_2017_phe,14,25-34 Yrs,F,morbidity,1
aaf_2017_phe,14,35-44 Yrs,F,morbidity,1
aaf_2017_phe,14,45-54 Yrs,F,morbidity,1
aaf_2017_phe,14,55-64 Yrs,F,morbidity,1
aaf_2017_phe,14,65-74 Yrs,F,morbidity,1
aaf_2017_phe,14,75+ Yrs,F,morbidity,1
aaf_2017_phe,14,00-15 Yrs,M,morbidity,1
aaf_2017_phe,14,16-24 Yrs,M,morbidity,1
aaf_2017_phe,14,25-34 Yrs,M,morbidity,1
aaf_2017_phe,14,35-44 Yrs,M,morbidity,1
aaf_2017_phe,14,45-54 Yrs,M,morbidity,1
aaf_2017_phe,14,55-64 Yrs,M,morbidity,1
aaf_2017_phe,14,65-74 Yrs,M,morbidity,1
aaf_2017_phe,14,75+ Yrs,M,morbidity,1
aaf_2017_phe,14,00-15 Yrs,F,mortality,1
aaf_2017_phe,14,16-24 Yrs,F,mortality,1
aaf_2017_phe,14,25-34 Yrs,F,mortality,1
aaf_2017_phe,14,35-44 Yrs,F,mortality,1
aaf_2017_phe,14,45-54 Yrs,F,mortality,1
aaf_2017_phe,14,55-64 Yrs,F,mortality,1
aaf_2017_phe,14,65-74 Yrs,F,mortality,1
aaf_2017_phe,14,75+ Yrs,F,mortality,1
aaf_2017_phe,14,00-15 Yrs,M,mortality,1
aaf_2017_phe,14,16-24 Yrs,M,mortality,1
aaf_2017_phe,14,25-34 Yrs,M,mortality,1
aaf_2017_phe,14,35-44 Yrs,M,mortality,1
aaf_2017_phe,14,45-54 Yrs,M,mortality,1
aaf_2017_phe,14,55-64 Yrs,M,mortality,1
aaf_2017_phe,14,65-74 Yrs,M,mortality,1
aaf_2017_phe,14,75+ Yrs,M,mortality,1
aaf_2017_phe,15,00-15 Yrs,F,morbidity,1
aaf_2017_phe,15,16-24 Yrs,F,morbidity,1
aaf_2017_phe,15,25-34 Yrs,F,morbidity,1
aaf_2017_phe,15,35-44 Yrs,F,morbidity,1
aaf_2017_phe,15,45-54 Yrs,F,morbidity,1
aaf_2017_phe,15,55-64 Yrs,F,morbidity,1
aaf_2017_phe,15,65-74 Yrs,F,morbidity,1
aaf_2017_phe,15,75+ Yrs,F,morbidity,1
aaf_2017_phe,15,00-15 Yrs,M,morbidity,1
aaf_2017_phe,15,16-24 Yrs,M,morbidity,1
aaf_2017_phe,15,25-34 Yrs,M,morbidity,1
aaf_2017_phe,15,35-44 Yrs,M,morbidity,1
aaf_2017_phe,15,45-54 Yrs,M,morbidity,1
aaf_2017_phe,15,55-64 Yrs,M,morbidity,1
aaf_2017_phe,15,65-74 Yrs,M,morbidity,1
aaf_2017_phe,15,75+ Yrs,M,morbidity,1
aaf_2017_phe,15,00-15 Yrs,F,mortality,1
aaf_2017_phe,15,16-24 Yrs,F,mortality,1
aaf_2017_phe,15,25-34 Yrs,F,mortality,1
aaf_2017_phe,15,35-44 Yrs,F,mortality,1
aaf_2017_phe,15,45-54 Yrs,F,mortality,1
aaf_2017_phe,15,55-64 Yrs,F,mortality,1
aaf_2017_phe,15,65-74 Yrs,F,mortality,1
aaf_2017_phe,15,75+ Yrs,F,mortality,1
aaf_2017_phe,15,00-15 Yrs,M,mortality,1
aaf_2017_phe,15,16-24 Yrs,M,mortality,1
aaf_2017_phe,15,25-34 Yrs,M,mortality,1
aaf_2017_phe,15,35-44 Yrs,M,mortality,1
aaf_2017_phe,15,45-54 Yrs,M,mortality,1
aaf_2017_phe,15,55-64 Yrs,M,mortality,1
aaf_2017_phe,15,65-74 Yrs,M,mortality,1
aaf_2017_phe,15,75+ Yrs,M,mortality,1
aaf_2017_phe,16,00-15 Yrs,F,morbidity,1
aaf_2017_phe,16,16-24 Yrs,F,morbidity,1
aaf_2017_phe,16,25-34 Yrs,F,morbidity,1
aaf_2017_phe,16,35-44 Yrs,F,morbidity,1
aaf_2017_phe,16,45-54 Yrs,F,morbidity,1
aaf_2017_phe,16,55-64 Yrs,F,morbidity,1
aaf_2017_phe,16,65-74 Yrs,F,morbidity,1
aaf_2017_phe,16,75+ Yrs,F,morbidity,1
aaf_2017_phe,16,00-15 Yrs,M,morbidity,1
aaf_2017_phe,16,16-24 Yrs,M,morbidity,1
