Version,condition_fuid,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Intentional self-poisoning by and exposure to alcohol.X65,17,55-64 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Intentional self-poisoning by and exposure to alcohol.X65,17,65-74 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Intentional self-poisoning by and exposure to alcohol.X65,17,75+ Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,00-15 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,16-24 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,25-34 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,35-44 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,45-54 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,55-64 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,65-74 Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,75+ Yrs,F,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,00-15 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,16-24 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,25-34 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,35-44 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,45-54 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,55-64 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,65-74 Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,75+ Yrs,M,morbidity,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,00-15 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,16-24 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,25-34 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,35-44 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,45-54 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,55-64 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,65-74 Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,75+ Yrs,F,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,00-15 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,16-24 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,25-34 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,35-44 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,45-54 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,55-64 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,65-74 Yrs,M,mortality,1
aaf_2017_phe,"Wholly attributable conditions.Wholly attributable conditions.Poisoning by and exposure to alcohol, undetermined intent.Y15",18,75+ Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,00-15 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,16-24 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,25-34 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,35-44 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,45-54 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,55-64 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,65-74 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,75+ Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,00-15 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,16-24 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,25-34 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,35-44 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,45-54 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,55-64 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,65-74 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,75+ Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,00-15 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,16-24 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,25-34 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,35-44 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,45-54 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,55-64 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,65-74 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,75+ Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,00-15 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,16-24 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,25-34 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,35-44 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,45-54 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,55-64 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,65-74 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by blood alcohol level.Y90,19,75+ Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,00-15 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,16-24 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,25-34 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,35-44 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,45-54 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,55-64 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,65-74 Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,75+ Yrs,F,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,00-15 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,16-24 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,25-34 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,35-44 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,45-54 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,55-64 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,65-74 Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,75+ Yrs,M,morbidity,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,00-15 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,16-24 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,25-34 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,35-44 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,45-54 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,55-64 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,65-74 Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,75+ Yrs,F,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,00-15 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,16-24 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,25-34 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,35-44 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,45-54 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,55-64 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,65-74 Yrs,M,mortality,1
aaf_2017_phe,Wholly attributable conditions.Wholly attributable conditions.Evidence of alcohol involvement determined by level of intoxication.Y91,20,75+ Yrs,M,mortality,1
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,00-15 Yrs,F,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,16-24 Yrs,F,morbidity,0.19
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,25-34 Yrs,F,morbidity,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,35-44 Yrs,F,morbidity,0.21
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,45-54 Yrs,F,morbidity,0.22
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,55-64 Yrs,F,morbidity,0.2
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,65-74 Yrs,F,morbidity,0.14
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,75+ Yrs,F,morbidity,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,00-15 Yrs,M,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,16-24 Yrs,M,morbidity,0.3
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,25-34 Yrs,M,morbidity,0.33
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,35-44 Yrs,M,morbidity,0.34
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,45-54 Yrs,M,morbidity,0.35
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,55-64 Yrs,M,morbidity,0.35
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,65-74 Yrs,M,morbidity,0.31
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,75+ Yrs,M,morbidity,0.22
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,00-15 Yrs,F,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,16-24 Yrs,F,mortality,0.19
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,25-34 Yrs,F,mortality,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,35-44 Yrs,F,mortality,0.21
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,45-54 Yrs,F,mortality,0.22
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,55-64 Yrs,F,mortality,0.2
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,65-74 Yrs,F,mortality,0.14
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,75+ Yrs,F,mortality,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,00-15 Yrs,M,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,16-24 Yrs,M,mortality,0.3
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,25-34 Yrs,M,mortality,0.33
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,35-44 Yrs,M,mortality,0.34
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,45-54 Yrs,M,mortality,0.35
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,55-64 Yrs,M,mortality,0.35
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,65-74 Yrs,M,mortality,0.31
aaf_2017_phe,Partially attributable conditions - chronic conditions.Infectious and parasitic diseases.Tuberculosis.A15-A19,21,75+ Yrs,M,mortality,0.22
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,00-15 Yrs,F,morbidity,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,16-24 Yrs,F,morbidity,0.38
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,25-34 Yrs,F,morbidity,0.35
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,35-44 Yrs,F,morbidity,0.42
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,45-54 Yrs,F,morbidity,0.43
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,55-64 Yrs,F,morbidity,0.4
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,65-74 Yrs,F,morbidity,0.31
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,75+ Yrs,F,morbidity,0.24
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,00-15 Yrs,M,morbidity,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,16-24 Yrs,M,morbidity,0.53
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,25-34 Yrs,M,morbidity,0.44
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,35-44 Yrs,M,morbidity,0.44
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,45-54 Yrs,M,morbidity,0.46
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,55-64 Yrs,M,morbidity,0.47
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,65-74 Yrs,M,morbidity,0.4
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,75+ Yrs,M,morbidity,0.29
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,00-15 Yrs,F,mortality,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,16-24 Yrs,F,mortality,0.38
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,25-34 Yrs,F,mortality,0.35
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,35-44 Yrs,F,mortality,0.42
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,45-54 Yrs,F,mortality,0.43
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,55-64 Yrs,F,mortality,0.4
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,65-74 Yrs,F,mortality,0.31
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,75+ Yrs,F,mortality,0.24
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,00-15 Yrs,M,mortality,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,16-24 Yrs,M,mortality,0.53
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,25-34 Yrs,M,mortality,0.44
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,35-44 Yrs,M,mortality,0.44
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,45-54 Yrs,M,mortality,0.46
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,55-64 Yrs,M,mortality,0.47
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,65-74 Yrs,M,mortality,0.4
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Lip, oral cavity and pharynx.C00-C14",22,75+ Yrs,M,mortality,0.29
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,00-15 Yrs,F,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,16-24 Yrs,F,morbidity,0.49
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,25-34 Yrs,F,morbidity,0.48
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,35-44 Yrs,F,morbidity,0.53
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,45-54 Yrs,F,morbidity,0.53
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,55-64 Yrs,F,morbidity,0.51
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,65-74 Yrs,F,morbidity,0.45
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,75+ Yrs,F,morbidity,0.38
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,00-15 Yrs,M,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,16-24 Yrs,M,morbidity,0.58
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,25-34 Yrs,M,morbidity,0.61
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,35-44 Yrs,M,morbidity,0.61
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,45-54 Yrs,M,morbidity,0.63
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,55-64 Yrs,M,morbidity,0.63
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,65-74 Yrs,M,morbidity,0.6
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,75+ Yrs,M,morbidity,0.52
